YEAR,TEAM,TEAM_short,Payroll,Salary Cap,Ovr_salary_cap,Age_avg,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attend.,Attend./G,Champ,Champ_cum,Champ_cum_local,MVP,MVP_cum,All_star,All_NBA,Gs_H,TOTAL_H,AVG_H,Gs_A,AVG_A,TOTAL_overall,AVG_overall,TOTAL_H_YOY,AVG_H_YOY,AVG_A_YOY,TOTAL_overall_YOY,AVG_overall_YOY2
2021,Portland Trail Blazers,Trail Blazers,132931565,109140000,1,27.4,42,30,40,32,1.79,0.01,1.81,117.8,116,1.8,98.4,0.238,0.448,0.577,0.54,9.9,23,0.195,0.546,11.2,77.5,0.203,Moda Center,5817,162,0,1,1,0,0,1,1,36,7756,1939,36,3420,225936,3138,-98.73,-90.12,-80.94,-83.71,-83.26
2021,Sacramento Kings,Kings,131294012,109140000,1,25.6,31,41,28,44,-3.68,0.23,-3.45,113.6,117.2,-3.6,100,0.248,0.376,0.578,0.549,12,21.3,0.185,0.557,12.1,75,0.199,Golden 1 Center,,,0,1,0,0,0,0,0,36,0,0,36,3007,191520,2660,-100,-100,-83.05,-84.61,-84.61
2021,San Antonio Spurs,Spurs,171105334,109140000,1,26.2,33,39,32,40,-1.74,0.15,-1.58,111,112.8,-1.8,98.9,0.243,0.314,0.554,0.517,10.2,20,0.192,0.541,11.8,77.3,0.174,AT&T Center,61053,1696,0,5,5,0,0,1,0,36,61053,3052,36,3170,223992,3111,-88.91,-83.37,-81.98,-82.43,-82.67
2021,Toronto Raptors,Raptors,132022601,109140000,1,26.6,27,45,35,37,-0.47,-0.07,-0.54,112,112.5,-0.5,99.2,0.241,0.444,0.567,0.529,11.9,20.8,0.196,0.543,14.4,76.3,0.234,Amalie Arena,26024,723,0,1,1,0,0,0,0,36,26024,2365,36,2046,154944,2152,-95.89,-88.05,-88.5,-88.55,-88.55
2021,Utah Jazz,Jazz,130237102,109140000,1,28.5,52,20,55,17,9.25,-0.29,8.97,117.6,108.3,9.3,98.5,0.244,0.488,0.597,0.563,12.7,24.5,0.195,0.507,10.3,79.3,0.159,Vivint Smart Home Arena,151300,4203,0,0,0,0,0,3,1,36,151300,4450,36,3104,293544,4077,-73.34,-75.69,-82.02,-77.05,-77.05
2021,Washington Wizards,Wizards,128963580,109140000,1,26.6,34,38,32,40,-1.83,-0.01,-1.85,111.2,113,-1.8,104.1,0.288,0.319,0.569,0.531,12.3,21.3,0.221,0.539,12.5,77.6,0.217,Capital One Arena,19198,533,0,1,0,0,0,1,1,36,21331,2666,36,2678,192600,2675,-96,-83.98,-84.77,-84.37,-84.37
2022,Atlanta Hawks,Hawks,164409293,112414000,1,26.1,43,39,45,37,1.56,-0.01,1.55,116.5,114.9,1.6,97.7,0.253,0.39,0.581,0.543,10.8,23,0.205,0.543,11.5,76.9,0.177,State Farm Arena,672742,16408,0,1,0,0,0,1,1,41,672742,16408,41,17073,1372352,16736,1034.7,647.52,512.81,695.18,598.21
2022,Boston Celtics,Celtics,174811922,112414000,1,26.1,51,31,59,23,7.28,-0.26,7.02,114.4,106.9,7.5,96.6,0.239,0.425,0.578,0.542,12.4,24,0.195,0.502,12.5,77.3,0.183,TD Garden,785396,19156,0,17,17,0,0,1,1,41,766240,19156,41,17583,1505520,18360,2448.44,728.55,532.25,702.07,604.26
2022,Brooklyn Nets,Nets,136476474,112414000,1,29.1,44,38,43,39,0.78,0.04,0.82,113.6,112.8,0.8,99,0.246,0.359,0.576,0.54,12.5,23.9,0.198,0.521,11.7,75.1,0.201,Barclays Center,711539,17355,0,0,0,0,0,1,1,41,711539,17354,41,17456,1427210,17405,2233.6,1038.71,480.9,808.45,697.66
2022,Charlotte Hornets,Hornets,132267085,112414000,1,25.5,43,39,42,40,0.44,0.09,0.53,114.1,113.7,0.4,100,0.234,0.418,0.572,0.544,11.6,23.3,0.173,0.544,13.1,74.8,0.187,Spectrum Center,700755,17092,0,0,0,0,0,1,0,41,700755,17091,41,17503,1418108,17294,926.67,400.91,607.19,560.72,480.14
2022,Chicago Bulls,Bulls,168378382,112414000,1,26.3,46,36,40,42,-0.39,0.02,-0.38,113.2,113.6,-0.4,98.3,0.248,0.332,0.579,0.541,11.8,20.4,0.201,0.541,11.9,78.3,0.199,United Center,856148,20882,0,6,6,0,0,2,1,41,856148,20881,41,18198,1603592,19556,6169.85,511.81,676.7,777.55,670.53
2022,Cleveland Cavaliers,Cavaliers,112414000,112414000,0,24.7,44,38,47,35,2.12,-0.08,2.04,111.9,109.7,2.2,96.1,0.261,0.387,0.571,0.538,13.2,24,0.198,0.52,12.3,76.5,0.172,Rocket Mortgage Fieldhouse,758228,18493,0,1,1,0,0,1,0,41,758228,18493,41,17134,1460666,17813,728.88,526.88,554.97,617.36,529.88
2022,Dallas Mavericks,Mavericks,135166020,112414000,1,26.7,52,30,50,32,3.3,-0.18,3.12,112.8,109.4,3.4,95.4,0.249,0.439,0.572,0.538,11.7,21.3,0.192,0.521,12.2,78,0.185,American Airlines Center,808037,19708,0,1,1,0,0,1,1,41,809315,19739,41,17092,1510030,18415,753.27,441.09,638,567.92,486.46
2022,Denver Nuggets,Nuggets,122139566,112414000,1,27.7,48,34,47,35,2.3,-0.15,2.16,114.5,112.1,2.4,97.8,0.244,0.416,0.59,0.556,13.2,21.9,0.194,0.537,11.7,78.3,0.188,Ball Arena,695262,16958,0,0,0,1,2,1,1,41,695262,16957,41,16864,1386702,16911,1174.45,366.36,579.73,537.11,459.41
2022,Detroit Pistons,Pistons,120644081,112414000,1,23.6,23,59,22,60,-7.72,0.37,-7.36,106,113.8,-7.8,98.4,0.249,0.391,0.533,0.494,12.6,23.4,0.194,0.541,13.1,75.6,0.226,Little Caesars Arena,663556,16184,0,3,3,0,0,0,0,41,663556,16184,41,16752,1350376,16468,4556.53,2401.39,468.64,1087.79,942.94
2022,Golden State Warriors,Warriors,124788473,112414000,1,27.6,53,29,55,27,5.54,-0.02,5.52,112.5,106.9,5.6,98.4,0.235,0.456,0.582,0.552,13.5,22.8,0.181,0.509,13,78.7,0.201,Chase Center,740624,18064,1,7,5,0,0,1,1,41,740624,18064,41,18111,1483134,18087,2113.66,494.02,530.39,600.89,515.41
2022,Houston Rockets,Rockets,82022873,112414000,0,24.1,20,62,21,61,-8.48,0.22,-8.26,108.4,116.7,-8.3,100.9,0.284,0.448,0.565,0.534,14.5,21.7,0.202,0.554,12.3,74.4,0.206,Toyota Center,638977,15585,0,2,2,0,0,0,0,41,638977,15584,41,16655,1321840,16120,446.09,379.51,407.46,463.33,394.63
2022,Indiana Pacers,Pacers,127655401,112414000,1,26,25,57,32,50,-3.48,0.22,-3.26,112.6,116.1,-3.5,98,0.239,0.395,0.564,0.531,12.7,25.5,0.184,0.552,11.9,76.2,0.204,Gainbridge Fieldhouse,588743,14360,0,0,0,0,0,0,0,41,588743,14359,41,16794,1277314,15577,#DIV/0!,#DIV/0!,454.26,524.66,448.49
2022,LA Clippers,Clippers,137963926,112414000,1,27.5,42,40,41,41,0.02,0.06,0.09,110.1,110.1,0,98,0.224,0.391,0.564,0.531,12.5,20.6,0.178,0.514,12,74.4,0.167,Crypto.com Arena,694005,16927,0,0,0,0,0,0,0,41,694005,16926,41,16910,1387276,16918,4892.48,874.44,476.74,643.93,553.2
2022,Los Angeles Lakers,Lakers,131120355,112414000,1,30.2,33,49,33,49,-3.05,-0.03,-3.08,110.3,113.3,-3,100.1,0.259,0.388,0.567,0.537,12.8,21.1,0.19,0.54,12.2,75.8,0.192,Crypto.com Arena,764631,18650,0,17,12,0,0,1,1,41,764631,18649,41,18179,1509948,18414,3179.85,700.04,502.95,659.29,566.69
2022,Memphis Grizzlies,Grizzlies,126786646,112414000,1,24,56,26,55,27,5.68,-0.32,5.37,114.6,109,5.6,100.3,0.245,0.346,0.553,0.522,11.2,30,0.18,0.523,13.3,77.8,0.195,FedEx Forum,646785,15775,0,0,0,0,0,1,1,41,646785,15775,41,17740,1374074,16757,952.56,619.01,505.87,663.37,570.28
2022,Miami Heat,Heat,130457848,112414000,1,28.2,53,29,53,29,4.45,-0.22,4.23,113.7,109.1,4.6,95.9,0.252,0.422,0.584,0.547,13.4,23.5,0.204,0.524,13.8,78,0.209,FTX Arena,804761,19628,0,3,3,0,0,1,0,41,804761,19628,41,17294,1515032,18476,#DIV/0!,#DIV/0!,428.55,577.03,494.47
2022,Milwaukee Bucks,Bucks,148922969,112414000,1,28.5,51,31,49,33,3.35,-0.14,3.22,115.1,111.8,3.3,99.9,0.257,0.43,0.58,0.546,11.9,23,0.199,0.536,11.6,78.6,0.165,Fiserv Forum,715581,17453,0,2,2,0,0,1,1,41,715581,17453,41,17656,1439510,17555,1004.63,573.6,567.78,665.44,572.09
2022,Minnesota Timberwolves,Timberwolves,140840240,112414000,1,24.2,46,36,48,34,2.63,-0.1,2.53,114.3,111.7,2.6,100.9,0.254,0.454,0.573,0.539,12.4,24.4,0.198,0.535,14.2,74.9,0.227,Target Center,657148,16028,0,0,0,0,0,1,0,41,657148,16028,41,16811,1346358,16419,4066.02,1017.71,628.7,865.38,747.65
2022,New Orleans Pelicans,Pelicans,134896484,112414000,1,25.6,36,46,38,44,-0.99,0.15,-0.84,112,113,-1,97.2,0.264,0.365,0.557,0.517,12.5,26.9,0.208,0.547,13,78.2,0.196,Smoothie King Center,635941,15511,0,0,0,0,0,1,0,41,635941,15510,41,16727,1320446,16103,582.93,499.77,498.89,588.94,504.92
2022,New York Knicks,NY Knicks,136385911,112414000,1,26,37,45,41,41,-0.12,0.11,-0.01,110.4,110.5,-0.1,95.9,0.28,0.428,0.55,0.513,12,25.1,0.208,0.521,11.7,78.8,0.198,Madison Square Garden (IV),763484,18622,0,2,2,0,0,0,0,41,763484,18621,41,17722,1490514,18177,1712.17,961.03,532.25,822.53,710.03
2022,Oklahoma City Thunder,Thunder,149760719,112414000,1,22.4,24,58,21,61,-8.1,0.2,-7.9,104.6,112.8,-8.2,98.6,0.223,0.419,0.53,0.497,12.5,21.8,0.169,0.533,11.8,76.1,0.169,Paycom Center,595112,14515,0,1,0,0,0,0,0,41,595112,14877,41,16638,1292976,15768,#DIV/0!,#DIV/0!,575.52,715.16,615.75
2022,Orlando Magic,Magic,137432702,112414000,1,23.3,22,60,21,61,-8,0.33,-7.67,104.5,112.5,-8,99.2,0.223,0.417,0.538,0.503,13,19.8,0.175,0.532,11.7,77.2,0.196,Amway Center,622881,15192,0,0,0,0,0,0,0,41,622881,15192,41,17062,1322414,16127,376.53,318.51,477.59,439.41,373.63
2022,Philadelphia 76ers,76ers,126696965,112414000,1,26.8,51,31,48,34,2.61,-0.04,2.57,113.5,110.8,2.7,96.2,0.282,0.376,0.578,0.534,11.6,20.1,0.232,0.524,12.1,76.8,0.192,Wells Fargo Center,846867,20655,0,3,2,0,0,1,1,41,846867,20655,41,16589,1527004,18622,1134.81,442.13,516,545.81,467.05
2022,Phoenix Suns,Suns,160875421,112414000,1,27.5,64,18,59,23,7.5,-0.56,6.94,114.8,107.3,7.5,99.8,0.221,0.354,0.581,0.549,11.6,22.3,0.176,0.51,13,77.1,0.195,Phoenix Suns Arena,663171,16175,0,0,0,0,0,2,1,41,679252,16567,41,17403,1392278,16979,552.96,345.95,489.73,469.24,399.82
2022,Portland Trail Blazers,Trail Blazers,136557646,112414000,1,25.6,27,55,20,62,-8.88,0.33,-8.55,107.8,116.9,-9.1,98.3,0.248,0.422,0.55,0.515,13,22.9,0.188,0.559,12.7,76.9,0.222,Moda Center,705608,17210,0,1,1,0,0,1,0,41,705608,17209,41,16559,1384816,16888,8997.58,787.52,384.18,512.92,438.18
2022,Sacramento Kings,Kings,128019790,112414000,1,25.8,30,52,28,54,-5.46,0.2,-5.26,109.9,115.3,-5.4,99.8,0.264,0.377,0.561,0.525,12.5,21.3,0.203,0.551,11.9,76,0.176,Golden 1 Center,577583,14087,0,1,0,0,0,0,0,41,577583,14439,41,16598,1273624,15532,#DIV/0!,#DIV/0!,451.98,565.01,483.91
2022,San Antonio Spurs,Spurs,178980766,112414000,1,24.5,34,48,41,41,0.12,-0.1,0.02,112.4,112.3,0.1,100,0.22,0.345,0.556,0.527,11.1,23.7,0.166,0.532,12.1,75.1,0.176,AT&T Center,615588,15014,0,5,5,0,0,1,0,41,615588,15014,41,16939,1309130,15965,908.28,391.94,434.35,484.45,413.18
2022,Toronto Raptors,Raptors,117284457,112414000,1,24.8,48,34,47,35,2.29,0.08,2.38,112.9,110.5,2.4,96,0.234,0.375,0.543,0.51,11,28.4,0.177,0.535,14.4,75.6,0.199,Scotiabank Arena,547343,13350,0,1,1,0,0,0,1,41,547343,18873,41,17233,1468866,17913,2003.22,698.01,742.28,848,732.39
2022,Utah Jazz,Jazz,138181486,112414000,1,29.3,49,33,56,26,6.04,-0.37,5.67,116.7,110.5,6.2,97.1,0.271,0.468,0.589,0.555,12.7,25.4,0.208,0.521,10.9,78.3,0.164,Vivint Smart Home Arena,750546,18306,0,0,0,0,0,2,0,41,750546,18306,41,16898,1444020,17610,396.06,311.37,444.39,391.93,331.94
2022,Washington Wizards,Wizards,136083814,112414000,1,25.9,35,47,32,50,-3.38,0.15,-3.23,111.1,114.5,-3.4,97,0.252,0.356,0.568,0.532,12.1,20.9,0.197,0.529,10.7,76.9,0.202,Capital One Arena,637215,15542,0,1,0,0,0,0,0,41,637215,15541,41,16939,1330942,16231,2887.27,482.93,532.52,591.04,506.77
2023,Atlanta Hawks,Hawks,169391473,123655000,1,24.9,41,41,42,40,0.29,0.02,0.32,116.6,116.3,0.3,100.7,0.244,0.331,0.579,0.541,11.2,25.1,0.2,0.552,12.4,75.8,0.206,State Farm Arena,719787,17556,0,1,0,0,0,1,0,41,719787,17555,41,18053,1459928,17804,6.99,6.99,5.74,6.38,6.38
2023,Boston Celtics,Celtics,159566723,123655000,1,27.4,57,25,57,25,6.52,-0.15,6.38,118,111.5,6.5,98.5,0.243,0.48,0.6,0.566,12,22.1,0.197,0.528,11.3,78.5,0.18,TD Garden,785396,19156,0,17,17,0,0,2,2,41,766240,19156,41,18830,1557262,18991,0,0,7.09,3.44,3.44
2023,Brooklyn Nets,Nets,176042453,123655000,1,28,45,37,43,39,0.85,0.18,1.03,115,114.1,0.9,98.3,0.26,0.397,0.598,0.562,12.7,19.6,0.208,0.53,12.2,73.7,0.212,Barclays Center,724439,17669,0,0,0,0,0,1,0,41,724439,17669,41,18312,1475180,17990,1.81,1.82,4.9,3.36,3.36
2023,Charlotte Hornets,Hornets,137579793,123655000,1,25.3,27,55,26,56,-6.24,0.35,-5.89,109.2,115.3,-6.1,100.8,0.261,0.36,0.55,0.516,12.3,23.8,0.195,0.544,12.5,75.5,0.211,Spectrum Center,702052,17123,0,0,0,0,0,0,0,41,702052,17123,41,18032,1441396,17578,0.19,0.19,3.02,1.64,1.64
2023,Chicago Bulls,Bulls,192905421,123655000,1,27.5,40,42,44,38,1.29,0.07,1.37,113.5,112.2,1.3,98.5,0.251,0.333,0.587,0.55,12.2,20.1,0.203,0.544,13.5,77.8,0.197,United Center,841632,20528,0,6,6,0,0,0,0,41,841632,20527,41,18243,1589570,19385,-1.7,-1.7,0.25,-0.87,-0.87
2023,Cleveland Cavaliers,Cavaliers,123655000,123655000,0,25.4,51,31,55,27,5.38,-0.15,5.23,116.1,110.6,5.5,95.7,0.264,0.371,0.59,0.556,12.3,23.6,0.206,0.535,14.4,76.3,0.21,Rocket Mortgage Fieldhouse,777280,18958,0,1,1,0,0,1,1,41,777280,19432,41,18093,1537828,18754,2.51,5.08,5.6,5.28,5.28
2023,Dallas Mavericks,Mavericks,149836313,123655000,1,27.8,38,44,41,41,0.07,-0.22,-0.14,116.8,116.7,0.1,96.6,0.298,0.487,0.599,0.565,11.4,18,0.225,0.549,11.9,75.5,0.226,American Airlines Center,827282,20178,0,1,1,0,0,1,1,41,827282,20177,41,18138,1570956,19158,2.22,2.22,6.12,4.03,4.03
2023,Denver Nuggets,Nuggets,125874047,123655000,1,26.6,53,29,49,33,3.33,-0.29,3.04,117.6,114.2,3.4,98.1,0.259,0.361,0.601,0.573,13.1,24.8,0.194,0.543,12.2,76.4,0.201,Ball Arena,788635,19235,1,1,1,0,2,1,1,41,788635,19235,41,17628,1511342,18431,13.43,13.43,4.53,8.99,8.99
2023,Detroit Pistons,Pistons,148987936,123655000,1,24.1,17,65,22,60,-8.22,0.49,-7.73,110.7,118.9,-8.2,99,0.295,0.372,0.561,0.52,13.3,24.9,0.227,0.557,11.9,74,0.231,Little Caesars Arena,759715,18596,0,3,3,0,0,0,0,41,759715,18529,41,17866,1492154,18197,14.49,14.49,6.65,10.5,10.5
2023,Golden State Warriors,Warriors,144997250,123655000,1,27.3,44,38,45,37,1.8,-0.15,1.66,116.1,114.4,1.7,101.6,0.224,0.479,0.6,0.571,14.1,24.4,0.178,0.54,12.3,76,0.214,Chase Center,740624,18064,0,7,5,0,0,1,1,41,740624,18064,41,19772,1550374,18907,0,0,9.17,4.53,4.53
2023,Houston Rockets,Rockets,148856338,123655000,1,22.1,22,60,23,59,-7.85,0.24,-7.62,111.4,119.3,-7.9,99,0.285,0.359,0.554,0.516,14,30.2,0.215,0.564,11.8,75.8,0.218,Toyota Center,668865,16314,0,2,2,0,0,0,0,41,668865,16313,41,17677,1393590,16995,4.68,4.68,6.14,5.43,5.43
2023,Indiana Pacers,Pacers,104545376,123655000,0,24.5,35,47,33,49,-3.18,0.28,-2.91,114.6,117.7,-3.1,101.1,0.265,0.413,0.581,0.545,13,23.4,0.209,0.554,13,72.2,0.229,Gainbridge Fieldhouse,641562,15648,0,0,0,0,0,0,0,41,641562,15647,41,17900,1375468,16774,8.97,8.97,6.59,7.68,7.68
2023,LA Clippers,Clippers,162338665,123655000,1,29.7,44,38,42,40,0.5,-0.19,0.31,115,114.5,0.5,98,0.278,0.387,0.588,0.551,12.8,22.9,0.217,0.543,11.7,76.6,0.195,Crypto.com Arena,720543,17574,0,0,0,0,0,1,0,41,720543,17574,41,17625,1443118,17599,3.82,3.83,4.23,4.03,4.03
2023,Los Angeles Lakers,Lakers,129153570,123655000,1,27.9,43,39,42,40,0.57,-0.15,0.43,114.5,113.9,0.6,101.3,0.299,0.351,0.582,0.542,12.3,22.8,0.232,0.535,10.9,76.3,0.171,Crypto.com Arena,763168,18614,0,17,12,0,0,1,1,41,763168,18613,41,18777,1532990,18695,-0.19,-0.19,3.29,1.53,1.53
2023,Memphis Grizzlies,Grizzlies,126107324,123655000,1,24.4,51,31,51,31,3.94,-0.34,3.6,115.1,111.2,3.9,101.1,0.259,0.372,0.57,0.54,11.7,26.5,0.19,0.526,13.1,75.9,0.206,FedEx Forum,707836,17264,0,0,0,0,0,2,1,41,707836,17264,41,18162,1452466,17713,9.44,9.44,2.38,5.71,5.71
2023,Miami Heat,Heat,139423615,123655000,1,27.7,44,38,40,42,-0.32,0.18,-0.13,113,113.3,-0.3,96.3,0.27,0.408,0.574,0.53,12.4,22.8,0.224,0.561,14.5,77.7,0.198,Kaseya Center,807190,19688,0,3,3,0,0,1,0,41,807190,19687,41,18369,1560296,19028,0.3,0.3,6.22,2.99,2.99
2023,Milwaukee Bucks,Bucks,150496913,123655000,1,29.8,58,24,50,32,3.63,-0.02,3.61,115.4,111.9,3.5,100.5,0.248,0.446,0.583,0.555,12.7,25,0.184,0.52,10.4,77.8,0.175,Fiserv Forum,718786,17531,0,2,2,0,0,2,1,41,718786,17531,41,18296,1468866,17913,0.45,0.45,3.62,2.04,2.04
2023,Minnesota Timberwolves,Timberwolves,151408266,123655000,1,25.8,42,40,41,41,-0.04,-0.18,-0.22,113.7,113.8,-0.1,101,0.271,0.381,0.592,0.56,13.6,21.5,0.205,0.54,13.3,74.3,0.225,Target Center,687510,16769,0,0,0,0,0,1,1,41,687510,16768,41,17499,1404906,17133,4.62,4.62,4.09,4.35,4.35
2023,New Orleans Pelicans,Pelicans,150992313,123655000,1,25.9,42,40,46,36,1.89,-0.26,1.63,114.4,112.5,1.9,99.1,0.279,0.344,0.582,0.543,12.9,24.7,0.221,0.543,13.4,77.4,0.212,Smoothie King Center,687691,16773,0,0,0,0,0,1,0,41,687691,16772,41,18021,1426554,17397,8.14,8.14,7.74,8.04,8.04
2023,New York Knicks,NY Knicks,151966241,123655000,1,24.5,47,35,48,34,2.93,0.06,2.99,117.8,114.8,3,97.1,0.285,0.4,0.577,0.541,11.4,28.3,0.217,0.536,11.4,77.1,0.21,Madison Square Garden (IV),795110,19393,0,2,2,0,0,1,1,41,795110,19392,41,18467,1552260,18930,4.14,4.14,4.2,4.14,4.14
2023,Oklahoma City Thunder,Thunder,148738241,123655000,1,22.8,40,42,44,38,1.09,-0.12,0.96,115.2,114.2,1,101.1,0.256,0.369,0.57,0.531,11.2,24.7,0.207,0.547,14.4,72.9,0.222,Paycom Center,636903,15534,0,1,0,0,0,1,1,41,636903,15534,41,17948,1371532,16726,7.02,4.42,7.87,6.08,6.08
2023,Orlando Magic,Magic,145793656,123655000,1,23.1,34,48,35,47,-2.56,0.17,-2.39,111.6,114.2,-2.6,99.3,0.29,0.361,0.573,0.532,13.4,23.8,0.227,0.55,13.1,77.7,0.211,Amway Center,728405,17766,0,0,0,0,0,0,0,41,728405,17765,41,18013,1466816,17888,16.94,16.94,5.57,10.92,10.92
2023,Philadelphia 76ers,76ers,177244238,123655000,1,28.2,54,28,52,30,4.32,0.06,4.37,117.7,113.3,4.4,96.9,0.3,0.389,0.608,0.563,12.6,21.6,0.25,0.541,13,77.2,0.217,Wells Fargo Center,839261,20470,0,3,2,1,7,2,1,41,839261,20469,41,17910,1573580,19190,-0.9,-0.9,7.96,3.05,3.05
2023,Phoenix Suns,Suns,182930771,123655000,1,28.1,45,37,46,36,2.07,0.01,2.08,115.1,113,2.1,98.2,0.241,0.362,0.57,0.535,12,26.6,0.191,0.532,12.9,76,0.234,Footprint Center,699911,17071,0,0,0,0,0,1,0,41,682840,17071,41,18294,1450580,17690,0.53,3.04,5.12,4.19,4.19
2023,Portland Trail Blazers,Trail Blazers,178633307,123655000,1,25.1,33,49,31,51,-4.01,0.05,-3.96,114.8,118.8,-4,98.6,0.289,0.413,0.589,0.549,13.1,22.4,0.23,0.563,12.1,74.9,0.217,Moda Center,767374,18716,0,1,1,0,0,1,1,41,767374,18716,41,17786,1497074,18257,8.75,8.76,7.41,8.11,8.11
2023,Sacramento Kings,Kings,152008934,123655000,1,25.4,48,34,47,35,2.65,-0.35,2.3,119.4,116.8,2.6,100.3,0.284,0.423,0.608,0.572,12,22.7,0.225,0.563,12.6,77.2,0.203,Golden 1 Center,715491,17451,0,1,0,0,0,2,1,41,715491,17451,41,17534,1434344,17492,23.88,20.86,5.64,12.62,12.62
2023,San Antonio Spurs,Spurs,192386134,123655000,1,23.9,22,60,19,63,-10.04,0.22,-9.82,110.2,120,-9.8,101.6,0.229,0.348,0.554,0.525,13,25.6,0.17,0.576,12,74.9,0.201,AT&T Center,694434,15508,0,5,5,0,0,0,0,41,694434,16937,41,17649,1418026,17293,12.81,12.81,4.19,8.32,8.32
2023,Toronto Raptors,Raptors,127139520,123655000,1,25.8,41,41,45,37,1.48,0.12,1.59,115.5,114,1.5,97.1,0.257,0.351,0.555,0.517,10.3,27.8,0.201,0.565,15.3,76.7,0.223,Scotiabank Arena,811261,19787,0,1,1,0,0,0,0,41,811261,19786,41,17755,1539222,18771,48.22,4.84,3.03,4.79,4.79
2023,Utah Jazz,Jazz,125706114,123655000,1,26.5,37,45,39,43,-0.94,-0.09,-1.03,115.8,116.7,-0.9,100.5,0.265,0.421,0.584,0.547,13.3,26.8,0.209,0.541,10.9,75.2,0.205,Vivint Arena,728240,17762,0,0,0,0,0,1,0,41,728240,18206,41,17881,1479362,18041,-2.97,-0.55,5.82,2.45,2.45
2023,Washington Wizards,Wizards,151964990,123655000,1,26.2,35,47,38,44,-1.21,0.15,-1.06,114.4,115.6,-1.2,98.6,0.258,0.365,0.585,0.55,12.7,22.6,0.202,0.54,11,76.1,0.194,Capital One Arena,710481,17329,0,1,0,0,0,0,0,41,710481,17328,41,17753,1438362,17541,11.5,11.5,4.81,8.07,8.07
2024,Atlanta Hawks,Hawks,159153393,140588000,1,26.2,36,46,36,46,-2.18,-0.19,-2.38,117.2,119.4,-2.2,100.1,0.251,0.408,0.576,0.539,11.6,27.1,0.2,0.572,12.4,75.2,0.192,State Farm Arena,696418,16986,0,1,0,0,0,1,0,41,696418,16985,41,18416,1451482,17701,-3.25,-3.25,2.01,-0.58,-0.58
2024,Boston Celtics,Celtics,186940921,140588000,1,28.2,64,18,66,16,11.34,-0.6,10.75,123.2,111.6,11.6,97.2,0.224,0.471,0.609,0.578,10.8,24.9,0.18,0.523,10.8,76.3,0.145,TD Garden,785396,19156,1,18,18,0,0,2,1,41,785396,19156,41,18743,1553818,18949,2.5,0,-0.46,-0.22,-0.22
2024,Brooklyn Nets,Nets,155015136,140588000,1,26.1,32,50,34,48,-2.89,-0.13,-3.02,113.2,116.1,-2.9,96.9,0.234,0.412,0.561,0.531,11.8,25.2,0.177,0.543,11.4,76,0.193,Barclays Center,720291,17568,0,0,0,0,0,0,0,41,720291,17568,41,18156,1464684,17862,-0.57,-0.57,-0.85,-0.71,-0.71
2024,Charlotte Hornets,Hornets,135774484,140588000,0,25.1,21,61,18,64,-10.24,0.13,-10.12,109.3,119.8,-10.5,97.3,0.212,0.391,0.56,0.529,12.6,21.1,0.167,0.572,12.3,74.5,0.188,Spectrum Center,674400,16449,0,0,0,0,0,0,0,41,674400,16448,41,18268,1423356,17358,-3.94,-3.94,1.31,-1.25,-1.25
2024,Chicago Bulls,Bulls,165630436,140588000,1,28.1,39,43,37,45,-1.44,-0.33,-1.77,114.9,116.3,-1.4,96.3,0.236,0.358,0.568,0.534,11,25.1,0.187,0.556,12.7,76.4,0.195,United Center,845620,20625,0,6,6,0,0,0,0,41,845620,20624,41,18379,1599082,19501,0.47,0.47,0.75,0.6,0.6
2024,Cleveland Cavaliers,Cavaliers,166874287,140588000,1,26.2,48,34,47,35,2.41,-0.44,1.98,115.2,112.7,2.5,97.2,0.234,0.422,0.586,0.557,12.4,23.2,0.179,0.535,12.3,76.9,0.19,Rocket Mortgage Fieldhouse,793167,19432,0,1,1,0,0,1,0,41,793167,19345,41,18378,1546684,18862,2.04,-0.45,1.58,0.58,0.58
2024,Dallas Mavericks,Mavericks,167755884,140588000,1,26.5,50,32,46,36,2.21,0.09,2.3,117.6,115.4,2.2,100.1,0.251,0.441,0.592,0.562,11.2,22.2,0.19,0.548,12.1,75.2,0.184,American Airlines Center,828897,20217,0,1,1,0,0,1,1,41,828897,20217,41,18299,1579156,19258,0.2,0.2,0.89,0.52,0.52
2024,Denver Nuggets,Nuggets,180922992,140588000,1,27.1,57,25,54,28,5.26,-0.03,5.23,118.5,113,5.5,96.8,0.224,0.352,0.589,0.562,11.5,25.5,0.17,0.526,11.2,75.6,0.195,Ball Arena,807062,19684,0,1,1,1,3,1,1,41,807062,19684,41,18211,1553736,18948,2.34,2.33,3.31,2.81,2.81
2024,Detroit Pistons,Pistons,139233014,140588000,0,23.8,14,68,20,62,-9.11,0.05,-9.06,109.7,118.8,-9.1,99.8,0.246,0.36,0.562,0.526,13.5,23.9,0.193,0.558,11.1,77.3,0.221,Little Caesars Arena,726378,18159,0,3,3,0,0,0,0,40,726378,18159,42,18316,1495680,18240,-4.39,-2,2.52,0.24,0.24
